,ID,Category,FilePath,FileSize,AnnotationFileExists,InputType1,InputType2,OutputType1,OutputType2
106854,598615,GERMAN,CodEAlltag_pXL_GERMAN/2-/29-/29465.txt,605,True,"Mir O
kommt O
es O
immer O
noch O
ein O
wenig O
fremd O
vor O
. O
Natürlicher O
ist O
für O
mich O
: O
"" O
Du O
fehlst O
mir O
. O
"" O
Ich O
nehme O
an O
, O
das O
sagt O
auch O
Zimmer O
. O
Kein O
Fremdheitsgefühl O
habe O
ich O
dagegen O
bei O
: O
"" O
Ich O
vermisse O
meine O
Brille O
, O
gestern O
war O
sie O
noch O
auf O
dem O
Tisch O
. O
"" O
Aber O
Du O
sagst O
da O
oben O
was O
wichtiges O
: O
wenn O
Du O
es O
von O
Kindesbeinen O
an O
kennst O
, O
empfindest O
Du O
einen O
Ausdruck O
womöglich O
nicht O
als O
Anglizismus O
, O
auch O
wenn O
es O
ursprünglich O
einer O
ist O
. O
-- O
The O
most O
likely O
way O
for O
the O
world O
to O
be O
destroyed O
, O
most O
experts O
agree O
, O
is O
by O
accident O
. O
That's O
where O
we O
come O
in O
; O
we're O
computer O
professionals O
. O
We O
cause O
accidents O
. O
-- O
Niklaus B-MALE
Diefenbacher B-FAMILY
","Mir kommt es immer noch ein wenig fremd vor . Natürlicher ist für mich : "" Du fehlst mir . "" Ich nehme an , das sagt auch Zimmer . Kein Fremdheitsgefühl habe ich dagegen bei : "" Ich vermisse meine Brille , gestern war sie noch auf dem Tisch . "" Aber Du sagst da oben was wichtiges : wenn Du es von Kindesbeinen an kennst , empfindest Du einen Ausdruck womöglich nicht als Anglizismus , auch wenn es ursprünglich einer ist . -- The most likely way for the world to be destroyed , most experts agree , is by accident . That's where we come in ; we're computer professionals . We cause accidents . -- Niklaus Diefenbacher",MALE: Niklaus; FAMILY: Diefenbacher,MALE: Niklaus **David**; FAMILY: Diefenbacher **Militzer**
106862,598646,GERMAN,CodEAlltag_pXL_GERMAN/2-/29-/29403.txt,158,True,"Am O
Tue O
, O
14 B-DATE
Feb I-DATE
2008 I-DATE
16:06:15 O
+0100 O
schrieb O
Marc B-MALE
Olsohn B-FAMILY
: O
Nein O
, O
das O
steht O
für O
"" O
historisches O
Fahrzeug O
"" O
. O
Schau O
doch O
mal O
wie O
alt O
die O
Kiste O
ist O
. O
Größe O
, O
Alois B-MALE
","Am Tue , 14 Feb 2008 16:06:15 +0100 schrieb Marc Olsohn : Nein , das steht für "" historisches Fahrzeug "" . Schau doch mal wie alt die Kiste ist . Größe , Alois",DATE: 14 Feb 2008; MALE: Marc; FAMILY: Olsohn; MALE: Alois,DATE: 14 Feb 2008 **10 Sep 2008**; MALE: Marc **Siegfried**; FAMILY: Olsohn **Georgs**; MALE: Alois **Jürgen**
107163,599933,GERMAN,CodEAlltag_pXL_GERMAN/2-/28-/28673.txt,576,True,"Dazu O
habe O
ich O
heute O
eine O
treffendere O
Antwort O
. O
[ O
* O
] O
Genau O
meine O
Erklärung O
. O
Das O
ist O
auch O
klar O
, O
aber O
dir O
ging O
es O
um O
den O
Vergleich O
"" O
homeworker O
"" O
gegen O
"" O
Heimarbeiter O
"" O
, O
und O
das O
bedeutet O
schon O
ein O
und O
dasselbe O
. O
Ein O
"" O
homeworker O
"" O
ist O
_kein O
_ O
"" O
Heimwerker O
"" O
, O
sondern O
, O
wenn O
man O
so O
sagen O
kann O
, O
ein O
"" O
do-it-yourself-man O
"" O
. O
[ O
* O
] O
Im O
"" O
Heimwerker O
"" O
steckt O
das O
Verb O
"" O
werken O
"" O
, O
und O
das O
bedeutet O
nichts O
anderes O
als O
: O
"" O
daheim O
/ O
zuhause O
_ O
werken O
_ O
"" O
, O
und O
"" O
werken O
"" O
ist O
ein O
altbewährtes O
deutsches O
Wort O
. O
Duden O
: O
| O
wer|ken O
sw O
. O
V. O
; O
hat O
› O
[ O
mhd. O
werken O
, O
ahd. O
werken O
]: O
[ O
handwerklich O
, O
-- O
Karola B-FEMALE
Schäfertöns B-FAMILY
","Dazu habe ich heute eine treffendere Antwort . [ * ] Genau meine Erklärung . Das ist auch klar , aber dir ging es um den Vergleich "" homeworker "" gegen "" Heimarbeiter "" , und das bedeutet schon ein und dasselbe . Ein "" homeworker "" ist _kein _ "" Heimwerker "" , sondern , wenn man so sagen kann , ein "" do-it-yourself-man "" . [ * ] Im "" Heimwerker "" steckt das Verb "" werken "" , und das bedeutet nichts anderes als : "" daheim / zuhause _ werken _ "" , und "" werken "" ist ein altbewährtes deutsches Wort . Duden : | wer|ken sw . V. ; hat › [ mhd. werken , ahd. werken ]: [ handwerklich , -- Karola Schäfertöns",FEMALE: Karola; FAMILY: Schäfertöns,FEMALE: Karola **Quirine**; FAMILY: Schäfertöns **Schallmeyer**
107292,600540,GERMAN,CodEAlltag_pXL_GERMAN/2-/24-/240745.txt,151,True,"Am O
Samstag O
, O
6. B-DATE
November I-DATE
2013 I-DATE
13:00:03 O
UTC O
+ O
2 O
schrieb O
Karlheinz B-MALE
Zastrow B-FAMILY
: O
Due O
Abführungszeichen O
deuten O
auf O
"" O
Lappen O
"" O
hin O
. O
Daher O
"" O
lapperig O
"" O
. O
Gruß O
Auguste B-FEMALE
","Am Samstag , 6. November 2013 13:00:03 UTC + 2 schrieb Karlheinz Zastrow : Due Abführungszeichen deuten auf "" Lappen "" hin . Daher "" lapperig "" . Gruß Auguste",DATE: 6. November 2013; MALE: Karlheinz; FAMILY: Zastrow; FEMALE: Auguste,DATE: 6. November 2013 **17. Dezember 2012**; MALE: Karlheinz **Martin**; FAMILY: Zastrow **Zinsmaier**; FEMALE: Auguste **Viola**
107377,600911,GERMAN,CodEAlltag_pXL_GERMAN/2-/24-/240432.txt,172,True,"Und O
was O
erklärt O
dort O
gerade O
der O
Gatte O
Sauer O
? O
< O
http://pvoqksz.emk/hg9lc9b> B-URL
�Soooviel O
Platz O
braucht O
jeder O
von O
Euch O
auf O
dem O
roten O
Teppich O
. O
Ich O
nehme O
den O
Rest O
. O
� O
;) O
j O
/ O
\a O
-- O
",Und was erklärt dort gerade der Gatte Sauer ? < http://pvoqksz.emk/hg9lc9b> �Soooviel Platz braucht jeder von Euch auf dem roten Teppich . Ich nehme den Rest . � ;) j / \a --,URL: http://pvoqksz.emk/hg9lc9b>,URL: http://pvoqksz.emk/hg9lc9b> **<http://jtrplmd.rty/hi6aq9z>**
107446,601169,GERMAN,CodEAlltag_pXL_GERMAN/2-/24-/24343.txt,32,True,"Nicht O
eine O
, O
Elftausend O
! O
Carsten B-MALE
","Nicht eine , Elftausend ! Carsten",MALE: Carsten,MALE: Carsten **Sebastian**
107526,601464,GERMAN,CodEAlltag_pXL_GERMAN/2-/24-/240004.txt,176,True,"Orlando B-MALE
Achelpöhler B-FAMILY
formulierte O
aufs O
eloquenteste O
: O
Gibt O
es O
eigentlich O
auch O
"" O
fishing O
for O
dirty O
jokes O
"" O
? O
-- O
Die O
andere O
Site O
mit O
den O
anderen O
Links O
www.yhzwoaz-vqioqsms.rv B-URL
","Orlando Achelpöhler formulierte aufs eloquenteste : Gibt es eigentlich auch "" fishing for dirty jokes "" ? -- Die andere Site mit den anderen Links www.yhzwoaz-vqioqsms.rv",MALE: Orlando; FAMILY: Achelpöhler; URL: www.yhzwoaz-vqioqsms.rv,MALE: Orlando **Alwin**; FAMILY: Achelpöhler **Paintmaier**; URL: www.yhzwoaz-vqioqsms.rv **www.pfrdzpw-hukiajfk.kg**
107588,601690,GERMAN,CodEAlltag_pXL_GERMAN/2-/24-/240630.txt,211,True,"* O
Berthold B-MALE
Opgenoort B-FAMILY
< O
mlscff@zqh.gj B-EMAIL
>: O
Ich O
hab O
ja O
nur O
beschrieben O
, O
was O
* O
man O
* O
tun O
muss O
, O
wenn O
man O
sich O
bei O
so O
einer O
Site O
registriern O
will O
, O
aber O
kein O
Mailkonto O
hat O
. O
Dass O
ich O
das O
selbst O
auch O
tue O
, O
nun O
ja O
... O
- O
Guido B-MALE
","* Berthold Opgenoort < mlscff@zqh.gj >: Ich hab ja nur beschrieben , was * man * tun muss , wenn man sich bei so einer Site registriern will , aber kein Mailkonto hat . Dass ich das selbst auch tue , nun ja ... - Guido",MALE: Berthold; FAMILY: Opgenoort; EMAIL: mlscff@zqh.gj; MALE: Guido,MALE: Berthold **Jochen**; FAMILY: Opgenoort **Ellwanger**; EMAIL: mlscff@zqh.gj **rybtkd@csy.vr**; MALE: Guido **Philipp**
107835,602760,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/219837.txt,198,True,"Alwin B-MALE
Ortmanns B-FAMILY
tat O
kund O
: O
Ja O
, O
ein O
Tiger O
, O
der O
sich O
artgerecht O
benimmt O
, O
ist O
wirklich O
ein O
Skandal O
. O
Wäre O
möglich O
, O
daß O
es O
auch O
Raubtiere O
sind O
. O
Soviel O
ich O
weiß O
, O
liegt O
das O
bei O
Tigern O
in O
der O
Familie O
. O
","Alwin Ortmanns tat kund : Ja , ein Tiger , der sich artgerecht benimmt , ist wirklich ein Skandal . Wäre möglich , daß es auch Raubtiere sind . Soviel ich weiß , liegt das bei Tigern in der Familie .",MALE: Alwin; FAMILY: Ortmanns,MALE: Alwin **Charles**; FAMILY: Ortmanns **Feindt**
107865,602940,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/210970.txt,403,True,"So O
wie O
dir O
. O
Mir O
fehlt O
auch O
der O
zweite O
Artikel O
. O
"" O
... O
und O
Ihrer O
Gesundheit O
"" O
finde O
ich O
aber O
nicht O
gut O
, O
denn O
man O
könnte O
das O
auch O
falsch O
interpretieren O
, O
wenn O
man O
es O
nur O
hört O
, O
die O
Grossschreibung O
"" O
Ihrer O
"" O
also O
nicht O
sieht O
. O
Deshalb O
vielleicht O
besser O
: O
"" O
der O
Umwelt O
und O
unserer O
Gesundheit O
. O
"" O
Eine O
andere O
Lösung O
wäre O
noch O
: O
"" O
... O
die O
/ O
der O
/ O
Umwelt O
sowie O
unserer O
Gesundheit O
schaden O
können O
. O
"" O
-- O
Ruth B-FEMALE
Zengel B-FAMILY
","So wie dir . Mir fehlt auch der zweite Artikel . "" ... und Ihrer Gesundheit "" finde ich aber nicht gut , denn man könnte das auch falsch interpretieren , wenn man es nur hört , die Grossschreibung "" Ihrer "" also nicht sieht . Deshalb vielleicht besser : "" der Umwelt und unserer Gesundheit . "" Eine andere Lösung wäre noch : "" ... die / der / Umwelt sowie unserer Gesundheit schaden können . "" -- Ruth Zengel",FEMALE: Ruth; FAMILY: Zengel,FEMALE: Ruth **Quirine**; FAMILY: Zengel **Preller**
107880,603021,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/210554.txt,506,True,""" O
Die O
Bürger O
müssen O
Vertrauen O
haben O
, O
staatliche O
Hilfe O
wird O
gewährleistet O
. O
"" O
( O
Etienne B-MALE
) O
http://hvb.jjstzibedlvk.li/tkuuvabl/afnacazxti-sdl-eipqckn-wucl-ned-xwgsajcv-jimmb-wp-mwdyjjsidor-8.3190776 B-URL
Meiner O
Auffassung O
nach O
müßte O
da O
entweder O
stehen O
: O
"" O
Hilfe O
ist O
gewährleistet O
"" O
oder O
"" O
Hilfe O
wird O
geleistet O
"" O
Jedoch O
ist O
"" O
Hilfe O
leisten O
"" O
nur O
eine O
verwaltungssprachlich O
aufgeblähte O
Formulierung O
und O
"" O
gewährleistete O
Hilfe O
"" O
- O
was O
ist O
das O
? O
Hilfe O
vielleicht O
. O
Auch O
inhaltlich O
bleibt O
der O
Satz O
fragwürdig O
. O
Gruß O
Theres B-FEMALE
",""" Die Bürger müssen Vertrauen haben , staatliche Hilfe wird gewährleistet . "" ( Etienne ) http://hvb.jjstzibedlvk.li/tkuuvabl/afnacazxti-sdl-eipqckn-wucl-ned-xwgsajcv-jimmb-wp-mwdyjjsidor-8.3190776 Meiner Auffassung nach müßte da entweder stehen : "" Hilfe ist gewährleistet "" oder "" Hilfe wird geleistet "" Jedoch ist "" Hilfe leisten "" nur eine verwaltungssprachlich aufgeblähte Formulierung und "" gewährleistete Hilfe "" - was ist das ? Hilfe vielleicht . Auch inhaltlich bleibt der Satz fragwürdig . Gruß Theres",MALE: Etienne; URL: http://hvb.jjstzibedlvk.li/tkuuvabl/afnacazxti-sdl-eipqckn-wucl-ned-xwgsajcv-jimmb-wp-mwdyjjsidor-8.3190776; FEMALE: Theres,MALE: Etienne **Mario**; URL: http://hvb.jjstzibedlvk.li/tkuuvabl/afnacazxti-sdl-eipqckn-wucl-ned-xwgsajcv-jimmb-wp-mwdyjjsidor-8.3190776 **http://kgu.xiytofxcjrka.qr/qlvnurdg/vhtwlyicgi-hpz-xrruuor-fmry-nii-cmvhwikd-xsoch-jl-mxyzviucple-7.9433828**; FEMALE: Theres **Else**
107910,603147,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/212925.txt,204,True,"Die O
_ O
erlebe O
_ O
ich O
. O
Ich O
sehe O
Farben O
, O
wenn O
ich O
Stimmen O
( O
Töne O
) O
höre O
. O
Wie O
aber O
würdest O
du O
jetzt O
reagieren O
, O
wenn O
ich O
schriebe O
: O
dass O
ich O
dies O
mit O
* O
sehendem O
Gehör O
wahrnehme O
? O
-- O
Paulina B-FEMALE
Oberst-Scheidemann B-FAMILY
","Die _ erlebe _ ich . Ich sehe Farben , wenn ich Stimmen ( Töne ) höre . Wie aber würdest du jetzt reagieren , wenn ich schriebe : dass ich dies mit * sehendem Gehör wahrnehme ? -- Paulina Oberst-Scheidemann",FEMALE: Paulina; FAMILY: Oberst-Scheidemann,FEMALE: Paulina **Özlem**; FAMILY: Oberst-Scheidemann **Hubmann**
107982,603460,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/217295.txt,133,True,"Am O
Donnerstag O
, O
7. B-DATE
August I-DATE
2011 I-DATE
16:51:08 O
UTC O
+ O
2 O
schrieb O
Tim B-MALE
Wiers B-FAMILY
: O
Nach O
meinem O
Erinnern O
ist O
es O
der O
Schluß O
der O
letzten O
Strophe O
- O
BRUNO B-MALE
","Am Donnerstag , 7. August 2011 16:51:08 UTC + 2 schrieb Tim Wiers : Nach meinem Erinnern ist es der Schluß der letzten Strophe - BRUNO",DATE: 7. August 2011; MALE: Tim; FAMILY: Wiers; MALE: BRUNO,DATE: 7. August 2011 **16. Dezember 2012**; MALE: Tim **Enrico**; FAMILY: Wiers **Deimling**; MALE: BRUNO **VALENTIN**
108056,603786,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/211711.txt,121,True,"On O
29. B-DATE
11. I-DATE
22 I-DATE
23:00:31 O
+0000 O
, O
Ben B-MALE
Röhrbein B-FAMILY
said O
: O
Es O
kommt O
vom O
Vergrößern O
des O
Hubraums O
durch O
Aufbohren O
des O
Zylinders O
. O
","On 29. 11. 22 23:00:31 +0000 , Ben Röhrbein said : Es kommt vom Vergrößern des Hubraums durch Aufbohren des Zylinders .",DATE: 29. 11. 22; MALE: Ben; FAMILY: Röhrbein,DATE: 29. 11. 22 **2013**; MALE: Ben **Norman**; FAMILY: Röhrbein **Zehe**
108100,603980,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/217185.txt,460,True,"Am O
Thu O
, O
18 B-DATE
Apr I-DATE
2012 I-DATE
19:29:07 O
+0200 O
schrieb O
Gaby B-FEMALE
Nirmaier B-FAMILY
: O
Das O
ist O
falsch O
. O
Die O
Auernhammer B-FAMILY
-Regelung O
wurde O
1879 B-DATE
in O
Österreich O
eingeführt O
und O
1901 B-DATE
abgeschafft O
, O
um O
im O
deutschen O
Sprachgebiet O
eine O
einheitliche O
Rechtschreibung O
zu O
ermöglichen O
. O
Die O
deutschen O
Bundesstaaten O
wollten O
nämlich O
bei O
Adelung O
bleiben O
. O
Dabei O
hatten O
die O
Österreicher O
mit O
der O
s-Schreibung O
nach O
Auernhammer B-FAMILY
positive O
Erfahrungen O
gemacht O
. O
Ausländer O
lernten O
leichter O
Deutsch O
. O
Gruß O
Sebastian B-MALE
. O
","Am Thu , 18 Apr 2012 19:29:07 +0200 schrieb Gaby Nirmaier : Das ist falsch . Die Auernhammer-Regelung wurde 1879 in Österreich eingeführt und 1901 abgeschafft , um im deutschen Sprachgebiet eine einheitliche Rechtschreibung zu ermöglichen . Die deutschen Bundesstaaten wollten nämlich bei Adelung bleiben . Dabei hatten die Österreicher mit der s-Schreibung nach Auernhammer positive Erfahrungen gemacht . Ausländer lernten leichter Deutsch . Gruß Sebastian .",DATE: 18 Apr 2012; FEMALE: Gaby; FAMILY: Nirmaier; FAMILY: Auernhammer; DATE: 1879; DATE: 1901; FAMILY: Auernhammer; MALE: Sebastian,DATE: 18 Apr 2012 **07 Sep 2011**; FEMALE: Gaby **Lea**; FAMILY: Nirmaier **Crüger**; FAMILY: Auernhammer **Zancker**; DATE: 1879 **1878**; DATE: 1901 **1900**; FAMILY: Auernhammer **Zancker**; MALE: Sebastian **Tino**
108147,604231,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/216885.txt,382,True,"* O
Hinderk B-MALE
Bendrats B-FAMILY
: O
Bist O
Du O
da O
sicher O
? O
Der O
in O
Deutschland O
üblichen O
Aussprache O
nach O
zu O
urteilen O
, O
kommt O
"" O
der O
Service O
"" O
aus O
dem O
Englischen O
, O
"" O
das O
Service O
"" O
aus O
dem O
Französischen O
. O
Deswegen O
hatte O
ich O
es O
ja O
entsprechend O
geschrieben O
( O
Ss�rvi� O
, O
Servie O
) O
. O
-- O
Strategy O
: O
A O
long-range O
plan O
whose O
merit O
cannot O
be O
evaluated O
until O
sometime O
after O
those O
creating O
it O
have O
left O
the O
organization O
. O
","* Hinderk Bendrats : Bist Du da sicher ? Der in Deutschland üblichen Aussprache nach zu urteilen , kommt "" der Service "" aus dem Englischen , "" das Service "" aus dem Französischen . Deswegen hatte ich es ja entsprechend geschrieben ( Ss�rvi� , Servie ) . -- Strategy : A long-range plan whose merit cannot be evaluated until sometime after those creating it have left the organization .",MALE: Hinderk; FAMILY: Bendrats,MALE: Hinderk **Paul**; FAMILY: Bendrats **Averhage**
108242,604742,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/214278.txt,365,True,"¯¯¯¯¯¯¯¯¯¯¯¯¯¯ O
Das O
Wort O
ist O
falsch O
Richtig O
. O
Ich O
weiss O
wirklich O
nicht O
, O
wo O
da O
der O
Impuls O
zur O
Zusammenschreibung O
herkam O
. O
Die O
Kleinschreibung O
wäre O
dann O
aber O
richtig O
. O
Duden O
online O
: O
Eine O
Formulierung O
"" O
Weil O
, O
+ O
Hauptsatz O
"" O
wirst O
du O
bei O
mir O
allerdings O
nie O
finden O
. O
So O
spreche O
ich O
nicht O
; O
auch O
nicht O
im O
Dialekt O
. O
-- O
Nicola B-FEMALE
Unterkofler B-FAMILY
","¯¯¯¯¯¯¯¯¯¯¯¯¯¯ Das Wort ist falsch Richtig . Ich weiss wirklich nicht , wo da der Impuls zur Zusammenschreibung herkam . Die Kleinschreibung wäre dann aber richtig . Duden online : Eine Formulierung "" Weil , + Hauptsatz "" wirst du bei mir allerdings nie finden . So spreche ich nicht ; auch nicht im Dialekt . -- Nicola Unterkofler",FEMALE: Nicola; FAMILY: Unterkofler,FEMALE: Nicola **Quirine**; FAMILY: Unterkofler **Gätjens**
108244,604745,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/219870.txt,297,True,"* O
Ingo B-MALE
Kirchfeld B-FAMILY
: O
Ungewöhnliche O
Angabe O
, O
da O
mußte O
ich O
erst O
ein O
wenig O
rechnen O
. O
Ergebnis O
: O
2:04 O
,8 O
bis O
2:27 O
min. O
-- O
The O
most O
likely O
way O
for O
the O
world O
to O
be O
destroyed O
, O
most O
experts O
agree O
, O
is O
by O
accident O
. O
That's O
where O
we O
come O
in O
; O
we're O
computer O
professionals O
. O
We O
cause O
accidents O
. O
Dennis B-MALE
Grönert B-FAMILY
","* Ingo Kirchfeld : Ungewöhnliche Angabe , da mußte ich erst ein wenig rechnen . Ergebnis : 2:04 ,8 bis 2:27 min. -- The most likely way for the world to be destroyed , most experts agree , is by accident . That's where we come in ; we're computer professionals . We cause accidents . Dennis Grönert",MALE: Ingo; FAMILY: Kirchfeld; MALE: Dennis; FAMILY: Grönert,MALE: Ingo **Charly**; FAMILY: Kirchfeld **Große-Boes**; MALE: Dennis **Benjamin**; FAMILY: Grönert **Oelrich**
108380,605420,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/214708.txt,215,True,"Wolfgang B-MALE
Notzke B-FAMILY
formulierte O
aufs O
eloquenteste O
: O
Korrekt O
; O
es O
kommt O
bei O
nem O
HNO-Arzt O
gar O
nicht O
gut O
, O
wenn O
er O
klingt O
, O
als O
hätte O
er O
Nasenpolypen O
. O
-- O
Die O
andere O
Site O
mit O
den O
anderen O
Links O
www.rkimydd-nplxwbsa.dh B-URL
","Wolfgang Notzke formulierte aufs eloquenteste : Korrekt ; es kommt bei nem HNO-Arzt gar nicht gut , wenn er klingt , als hätte er Nasenpolypen . -- Die andere Site mit den anderen Links www.rkimydd-nplxwbsa.dh",MALE: Wolfgang; FAMILY: Notzke; URL: www.rkimydd-nplxwbsa.dh,MALE: Wolfgang **Bruno**; FAMILY: Notzke **Oehmige**; URL: www.rkimydd-nplxwbsa.dh **www.tzoloaz-ilzzggkb.hq**
108402,605532,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/215030.txt,327,True,"Jetzt O
stellt O
sich O
die O
Frage O
, O
ob O
es O
bei O
den O
diversen O
Versionen O
marginale O
Bedeutungsunterschiede O
gibt O
, O
mal O
ganz O
abgesehen O
von O
der O
Betonung O
. O
( O
Deine O
Version O
halte O
ich O
sprachlich O
für O
die O
beste O
, O
ist O
aber O
wegen O
der O
vielen O
Kommas O
nur O
zum O
Lesen O
geeignet O
. O
;-) O
) O
du O
sollst O
ja O
auch O
nicht O
darauf O
onanieren O
! O
also O
, O
was O
willst O
du O
denn O
? O
Ivo B-MALE
","Jetzt stellt sich die Frage , ob es bei den diversen Versionen marginale Bedeutungsunterschiede gibt , mal ganz abgesehen von der Betonung . ( Deine Version halte ich sprachlich für die beste , ist aber wegen der vielen Kommas nur zum Lesen geeignet . ;-) ) du sollst ja auch nicht darauf onanieren ! also , was willst du denn ? Ivo",MALE: Ivo,MALE: Ivo **Johann**
108863,607735,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/211491.txt,218,True,"* O
Saskia B-FEMALE
Ziegenhardt B-FAMILY
: O
Ich O
vermutete O
ja O
, O
daß O
Kai B-MALE
nicht O
den O
Selbst-Fall O
meinte O
. O
Meine O
( O
Alltags- O
) O
Hemden O
knüpfe O
ich O
übrigens O
nur O
selten O
komplett O
auf O
, O
ich O
ziehe O
sie O
meist O
über O
den O
Kopf O
wie O
andere O
Oberteile O
. O
-- O
Pius B-MALE
","* Saskia Ziegenhardt : Ich vermutete ja , daß Kai nicht den Selbst-Fall meinte . Meine ( Alltags- ) Hemden knüpfe ich übrigens nur selten komplett auf , ich ziehe sie meist über den Kopf wie andere Oberteile . -- Pius",FEMALE: Saskia; FAMILY: Ziegenhardt; MALE: Kai; MALE: Pius,FEMALE: Saskia **Pierrette**; FAMILY: Ziegenhardt **Aufenacker**; MALE: Kai **Arno**; MALE: Pius **Meinrad**
108868,607747,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/215660.txt,354,True,"On O
Tue O
, O
23 B-DATE
Mrz I-DATE
2013 I-DATE
19:28:25 O
+0200 O
, O
"" O
Nick B-MALE
Denner B-FAMILY
"" O
Nein O
, O
durch O
mich O
. O
Gruß O
Valerius B-MALE
-- O
Wenn O
man O
seine O
eigenen O
Gedanken O
entwickeln O
möchte O
, O
ist O
es O
eine O
gute O
Idee O
, O
für O
jede O
Stunde O
, O
die O
man O
liest O
, O
mindestens O
zwei O
Stunden O
zu O
schreiben O
. O
Es O
ist O
natürlich O
keine O
gute O
Idee O
, O
alles O
zu O
veröffentlichen O
. O
Georg B-MALE
Frik B-FAMILY
in O
desd O
= O
= O
= O
http://wmx.zuewrronmwtucqnj.rh B-URL
= O
= O
= O
","On Tue , 23 Mrz 2013 19:28:25 +0200 , "" Nick Denner "" Nein , durch mich . Gruß Valerius -- Wenn man seine eigenen Gedanken entwickeln möchte , ist es eine gute Idee , für jede Stunde , die man liest , mindestens zwei Stunden zu schreiben . Es ist natürlich keine gute Idee , alles zu veröffentlichen . Georg Frik in desd = = = http://wmx.zuewrronmwtucqnj.rh = = =",DATE: 23 Mrz 2013; MALE: Nick; FAMILY: Denner; MALE: Valerius; MALE: Georg; FAMILY: Frik; URL: http://wmx.zuewrronmwtucqnj.rh,DATE: 23 Mrz 2013 **18 Nov 2011**; MALE: Nick **Mike**; FAMILY: Denner **Dillge**; MALE: Valerius **Nico**; MALE: Georg **Christof**; FAMILY: Frik **Büthe**; URL: http://wmx.zuewrronmwtucqnj.rh **http://qyo.bbgjjphuqlkbklvh.ot ===**
108913,607945,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/214410.txt,41,True,"Das O
reimt O
sich O
/ O
aber O
gar O
nicht O
. O
/ O
Didier B-MALE
",Das reimt sich / aber gar nicht . / Didier,MALE: Didier,MALE: Didier **Othmar**
108924,608032,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/215212.txt,311,True,"Ich O
habe O
auch O
über O
den O
Begriff O
"" O
Säule O
"" O
nachgedacht O
. O
Da O
kamen O
mir O
Erscheinungen O
wie O
Stalagtiten O
in O
Tropfsteinhöhlen O
oder O
die O
merkwürdigen O
Bodenformationen O
in O
Kapadokien O
in O
den O
Sinn O
. O
Aber O
was O
ist O
denn O
nun O
eine O
"" O
Salz O
"" O
säule O
? O
Gibt O
es O
sie O
( O
außer O
Zwanette B-FEMALE
Beispiel O
) O
? O
Und O
falls O
ja O
, O
wie O
entsteht O
sie O
? O
Gruß O
Katja B-FEMALE
","Ich habe auch über den Begriff "" Säule "" nachgedacht . Da kamen mir Erscheinungen wie Stalagtiten in Tropfsteinhöhlen oder die merkwürdigen Bodenformationen in Kapadokien in den Sinn . Aber was ist denn nun eine "" Salz "" säule ? Gibt es sie ( außer Zwanette Beispiel ) ? Und falls ja , wie entsteht sie ? Gruß Katja",FEMALE: Zwanette; FEMALE: Katja,FEMALE: Zwanette **Ülkü**; FEMALE: Katja **Beate**
108945,608126,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/21042.txt,90,True,"Berthold B-MALE
Gehls B-FAMILY
tat O
kund O
: O
Wahrscheinlich O
wurdet O
ihr O
eher O
davor O
gewarnt O
, O
sie O
dranzulassen O
. O
","Berthold Gehls tat kund : Wahrscheinlich wurdet ihr eher davor gewarnt , sie dranzulassen .",MALE: Berthold; FAMILY: Gehls,MALE: Berthold **Hartmut**; FAMILY: Gehls **Mohsmann**
108969,608240,GERMAN,CodEAlltag_pXL_GERMAN/2-/21-/210573.txt,126,True,"Elisabeth B-FEMALE
Nieporte B-FAMILY
: O
Hmmm O
, O
das O
verstehe O
ich O
jetzt O
nicht O
. O
Ich O
denke O
, O
er O
hatte O
doch O
nur O
einen O
Sohn O
, O
den O
eingeborenen O
? O
-- O
Hans B-MALE
","Elisabeth Nieporte : Hmmm , das verstehe ich jetzt nicht . Ich denke , er hatte doch nur einen Sohn , den eingeborenen ? -- Hans",FEMALE: Elisabeth; FAMILY: Nieporte; MALE: Hans,FEMALE: Elisabeth **Edith**; FAMILY: Nieporte **Rüscher**; MALE: Hans **Onno**
