,ID,Category,FilePath,FileSize,AnnotationFileExists,InputType1,InputType2,OutputType1,OutputType2
75786,455079,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/108900.txt,174,True,"Am O
Thu O
, O
16. B-DATE
05. I-DATE
22 I-DATE
11:23:04 O
+0200 O
schrieb O
Timo B-MALE
Unterhinninghofen B-FAMILY
: O
Das O
ist O
ja O
auch O
ein O
schönes O
deutsches O
Wort O
. O
Ich O
erhöhe O
auf O
"" O
Mi�brauchsbeauftragten O
"" O
. O
Größe O
, O
Paolo B-MALE
","Am Thu , 16. 05. 22 11:23:04 +0200 schrieb Timo Unterhinninghofen : Das ist ja auch ein schönes deutsches Wort . Ich erhöhe auf "" Mi�brauchsbeauftragten "" . Größe , Paolo",DATE: 16. 05. 22; MALE: Timo; FAMILY: Unterhinninghofen; MALE: Paolo,DATE: 16. 05. 22 **27. 07. 19**; MALE: Timo **Björn**; FAMILY: Unterhinninghofen **Hamackers**; MALE: Paolo **Roman**
75796,455125,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/104662.txt,209,True,"Maugner B-ORG
[ O
Defribilator O
) O
: O
17 O
' O
700 O
Treffer O
[ O
Defribillator O
: O
22 O
Treffer O
[ O
Defribrilator O
: O
7 O
' O
830 O
Treffer O
[ O
Defribrillator O
: O
22 O
' O
600 O
Treffer O
Soviel O
zum O
* O
Einzel O
* O
lapsus O
linguae O
"" O
. O
-- O
Nicole B-FEMALE
Wis B-FAMILY
","Maugner [ Defribilator ) : 17 ' 700 Treffer [ Defribillator : 22 Treffer [ Defribrilator : 7 ' 830 Treffer [ Defribrillator : 22 ' 600 Treffer Soviel zum * Einzel * lapsus linguae "" . -- Nicole Wis",ORG: Maugner; FEMALE: Nicole; FAMILY: Wis,ORG: Maugner **Vadok**; FEMALE: Nicole **Zenta**; FAMILY: Wis **Kernicke**
75940,455831,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/102834.txt,75,True,"Olivia B-FEMALE
Abele B-FAMILY
tat O
kund O
: O
Wie O
die O
meisten O
Regeln O
. O
Gibt O
es O
denn O
eine O
bessere O
? O
",Olivia Abele tat kund : Wie die meisten Regeln . Gibt es denn eine bessere ?,FEMALE: Olivia; FAMILY: Abele,FEMALE: Olivia **Pauline**; FAMILY: Abele **Weichenhahn**
76093,456446,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/108581.txt,231,True,"Als O
mein O
Vater O
von O
jeglicher O
Präsenz O
freigestellt O
war O
, O
seine O
Habil O
. O
- O
Schrift O
abzufassen O
, O
hatte O
im O
Hause O
jeglicher O
Lärm O
zu O
unterbleiben O
. O
Das O
war O
dem O
Personal O
nur O
schwer O
beizubringen O
: O
Der O
sitzt O
doch O
bloß O
am O
Schreibtisch O
- O
BENJAMIN B-MALE
","Als mein Vater von jeglicher Präsenz freigestellt war , seine Habil . - Schrift abzufassen , hatte im Hause jeglicher Lärm zu unterbleiben . Das war dem Personal nur schwer beizubringen : Der sitzt doch bloß am Schreibtisch - BENJAMIN",MALE: BENJAMIN,MALE: BENJAMIN **SIMON**
76224,457039,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/105551.txt,131,True,"Dominik B-MALE
Oetter B-FAMILY
tat O
kund O
: O
Ja O
, O
natürlich O
. O
Bei O
den O
Bedeutungen O
von O
Fachbegriffen O
macht O
man O
es O
schließlich O
sinnvollerweise O
genauso O
. O
","Dominik Oetter tat kund : Ja , natürlich . Bei den Bedeutungen von Fachbegriffen macht man es schließlich sinnvollerweise genauso .",MALE: Dominik; FAMILY: Oetter,MALE: Dominik **Nils**; FAMILY: Oetter **Kemerer**
76239,457088,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/109171.txt,329,True,"Irgendwie O
fehlt O
mir O
dann O
ein O
Artikel O
. O
Nicht O
, O
dass O
ich O
eine O
Lösung O
hätte O
. O
Aber O
die O
Richtung O
der O
Oberlänge O
des O
vermuteten O
"" O
id O
"" O
scheint O
mir O
auch O
für O
lat. O
Schrift O
zu O
sprechen O
. O
Der O
Schreiber O
macht O
auch O
sonst O
manchmal O
Zwischen- O
räume O
mitten O
in O
Wörtern O
( O
oder O
er O
schreibt O
bey O
wohnen O
auseinander O
) O
. O
Leider O
nicht O
hilfreicher O
, O
dieter B-MALE
","Irgendwie fehlt mir dann ein Artikel . Nicht , dass ich eine Lösung hätte . Aber die Richtung der Oberlänge des vermuteten "" id "" scheint mir auch für lat. Schrift zu sprechen . Der Schreiber macht auch sonst manchmal Zwischen- räume mitten in Wörtern ( oder er schreibt bey wohnen auseinander ) . Leider nicht hilfreicher , dieter",MALE: dieter,MALE: dieter **klaus**
76275,457231,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/106231.txt,114,True,"Aha O
! O
Mift O
. O
Das O
ist O
eine O
andere O
Endung O
als O
bei O
der O
Ethnie O
, O
ohne O
daß O
ich O
das O
jetzt O
recherchiere O
. O
Gruß O
Torsten B-MALE
","Aha ! Mift . Das ist eine andere Endung als bei der Ethnie , ohne daß ich das jetzt recherchiere . Gruß Torsten",MALE: Torsten,MALE: Torsten **Otto**
76289,457286,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/105835.txt,646,True,"Am O
26. B-DATE
05. I-DATE
2009 I-DATE
, O
13:03 O
Uhr O
, O
schrieb O
Henning B-MALE
Bernau B-FAMILY
< O
airohj.qzxkgm@dhl.xo B-EMAIL
>: O
In O
den O
medizinischen O
und O
pharmazeutischen O
Wissenschaften O
setzt O
sich O
meines O
Wissens O
die O
Erkenntnis O
durch O
, O
daß O
unterschiedliche O
Phänotypen O
auch O
unterschiedlich O
auf O
manche O
Medikamente O
und O
Behandlungsmethoden O
reagieren O
. O
Ob O
ich O
den O
"" O
Gynäkologen O
"" O
bei O
mir O
um O
die O
Ecke O
nun O
einen O
Frauenarzt O
oder O
ob O
ich O
künftig O
den O
"" O
Facharzt O
für O
Patienten O
vom O
afro-amerikanisch-melanodermen O
Phänotypus O
"" O
einen O
Negerdoktor O
nenne O
, O
ist O
Geschmackssache O
- O
ändert O
aber O
nach O
meiner O
unmaßgeblichen O
Meinung O
nichts O
an O
der O
Unterscheidbarkeit O
von O
Geschlechtern O
und O
( O
horribile O
dictu O
! O
) O
Rassen O
. O
j O
/ O
\a O
-- O
","Am 26. 05. 2009 , 13:03 Uhr , schrieb Henning Bernau < airohj.qzxkgm@dhl.xo >: In den medizinischen und pharmazeutischen Wissenschaften setzt sich meines Wissens die Erkenntnis durch , daß unterschiedliche Phänotypen auch unterschiedlich auf manche Medikamente und Behandlungsmethoden reagieren . Ob ich den "" Gynäkologen "" bei mir um die Ecke nun einen Frauenarzt oder ob ich künftig den "" Facharzt für Patienten vom afro-amerikanisch-melanodermen Phänotypus "" einen Negerdoktor nenne , ist Geschmackssache - ändert aber nach meiner unmaßgeblichen Meinung nichts an der Unterscheidbarkeit von Geschlechtern und ( horribile dictu ! ) Rassen . j / \a --",DATE: 26.05.2009; MALE: Henning; FAMILY: Bernau; EMAIL: airohj.qzxkgm@dhl.xo,DATE: 26.05.2009 **28.08.2009**; MALE: Henning **Urs**; FAMILY: Bernau **Ochsenbrücher**; EMAIL: airohj.qzxkgm@dhl.xo **nbalnp.uzaetg@gxw.uf**
76429,457841,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/108286.txt,130,True,"Auch O
Holzfußböden O
können O
schüsseln O
, O
wobei O
wir O
konkaves O
und O
konvexes O
Schüsseln O
gutachterlich O
fein O
zu O
scheiden O
haben O
- O
EMMERICH B-MALE
","Auch Holzfußböden können schüsseln , wobei wir konkaves und konvexes Schüsseln gutachterlich fein zu scheiden haben - EMMERICH",MALE: EMMERICH,MALE: EMMERICH **LUDGER**
76461,457967,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/104509.txt,108,True,"Weil O
Klaas B-MALE
, O
als O
bekennender O
Altschreiber O
, O
es O
an O
sich O
eben O
gar O
nicht O
so O
schreibt O
. O
-- O
Therese B-FEMALE
Niederstenbruch B-FAMILY
","Weil Klaas , als bekennender Altschreiber , es an sich eben gar nicht so schreibt . -- Therese Niederstenbruch",MALE: Klaas; FEMALE: Therese; FAMILY: Niederstenbruch,MALE: Klaas **Niklaus**; FEMALE: Therese **Quirine**; FAMILY: Niederstenbruch **Dokters**
76506,458131,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/100542.txt,257,True,"On O
Fri O
, O
13 B-DATE
Jun I-DATE
2010 I-DATE
11:00:36 O
+0100 O
, O
Ingo B-MALE
Uthenwoldt B-FAMILY
Und O
im O
Deternerlehe B-CITY
"" O
Mach O
kaa O
Zeich O
"" O
! O
Noch O
jemand O
? O
Gruß O
Adrian B-MALE
-- O
"" O
Demokratie O
ist O
riskant O
. O
Das O
Volk O
kann O
sich O
ja O
auch O
irren O
. O
"" O
Vincenzo B-MALE
Peper B-FAMILY
, O
Nillesen B-ORG
= O
= O
= O
http://nyl.plwpcmqcygsjurkz.yo B-URL
= O
= O
= O
","On Fri , 13 Jun 2010 11:00:36 +0100 , Ingo Uthenwoldt Und im Deternerlehe "" Mach kaa Zeich "" ! Noch jemand ? Gruß Adrian -- "" Demokratie ist riskant . Das Volk kann sich ja auch irren . "" Vincenzo Peper , Nillesen = = = http://nyl.plwpcmqcygsjurkz.yo = = =",DATE: 13 Jun 2010; MALE: Ingo; FAMILY: Uthenwoldt; CITY: Deternerlehe; MALE: Adrian; MALE: Vincenzo; FAMILY: Peper; ORG: Nillesen; URL: http://nyl.plwpcmqcygsjurkz.yo,DATE: 13 Jun 2010 **1 Okt 2009**; MALE: Ingo **Pietro**; FAMILY: Uthenwoldt **Oemichen**; CITY: Deternerlehe **Imshausen**; MALE: Adrian **Christophe**; MALE: Vincenzo **Veit**; FAMILY: Peper **Pössnecker**; ORG: Nillesen **Zeitungen**; URL: http://nyl.plwpcmqcygsjurkz.yo **http://kop.iufihewlhwrfavrp.fp ===**
76565,458346,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/106098.txt,331,True,"Werner B-MALE
Oberste-Sierenberg B-FAMILY
tat O
kund O
: O
Es O
geht O
hier O
aber O
ums O
Aussehen O
. O
Und O
zwar O
in O
der O
typisch O
deutschen O
Manier O
"" O
Was O
nicht O
perfekt O
ist O
, O
ist O
nicht O
gut O
"" O
. O
Wenn O
ich O
Asiaten O
in O
den O
meisten O
Fällen O
am O
Aussehen O
erkennen O
kann O
, O
ist O
das O
gut O
genug O
, O
um O
sie O
in O
eine O
Schublade O
zu O
stecken O
. O
Fehler O
werden O
bei O
jeder O
Klassifizierung O
in O
Kauf O
genommen O
. O
","Werner Oberste-Sierenberg tat kund : Es geht hier aber ums Aussehen . Und zwar in der typisch deutschen Manier "" Was nicht perfekt ist , ist nicht gut "" . Wenn ich Asiaten in den meisten Fällen am Aussehen erkennen kann , ist das gut genug , um sie in eine Schublade zu stecken . Fehler werden bei jeder Klassifizierung in Kauf genommen .",MALE: Werner; FAMILY: Oberste-Sierenberg,MALE: Werner **Olaf**; FAMILY: Oberste-Sierenberg **Holocher**
76578,458433,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/102175.txt,64,True,"Also O
ich O
lese O
da O
, O
dass O
es O
vor O
dem O
Ausgleich O
nur O
k. O
k. O
hieß O
. O
luc B-MALE
","Also ich lese da , dass es vor dem Ausgleich nur k. k. hieß . luc",MALE: luc,MALE: luc **ralf**
76630,458625,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/100606.txt,149,True,"So O
what O
? O
"" O
Der O
Überzieher O
"" O
ist O
genausowenig O
von O
Gert B-MALE
Sondag B-FAMILY
wie O
von O
François B-MALE
Kahlfeld B-FAMILY
( O
eine O
viel O
ältere O
Aufnahme O
, O
von O
da O
kenn' O
ich O
den O
Mantel O
. O
) O
B. B-MALE
","So what ? "" Der Überzieher "" ist genausowenig von Gert Sondag wie von François Kahlfeld ( eine viel ältere Aufnahme , von da kenn' ich den Mantel . ) B.",MALE: Gert; FAMILY: Sondag; MALE: François; FAMILY: Kahlfeld; MALE: B.,MALE: Gert **Kay**; FAMILY: Sondag **Obermoser**; MALE: François **Alwin**; FAMILY: Kahlfeld **Niederschmidt**; MALE: B. **H.**
76817,459338,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/107573.txt,174,True,"Oliver B-MALE
Ziegelmeir B-FAMILY
tat O
kund O
: O
Ich O
glaube O
, O
Robert B-MALE
hat O
recht O
: O
Es O
dient O
dem O
Simulieren O
einer O
künstlichen O
"" O
Aufgeregtheit O
"" O
, O
die O
dem O
Gesagten O
einen O
höheren O
Stellenwert O
andichtet O
. O
","Oliver Ziegelmeir tat kund : Ich glaube , Robert hat recht : Es dient dem Simulieren einer künstlichen "" Aufgeregtheit "" , die dem Gesagten einen höheren Stellenwert andichtet .",MALE: Oliver; FAMILY: Ziegelmeir; MALE: Robert,MALE: Oliver **Salvatore**; FAMILY: Ziegelmeir **Varnholt**; MALE: Robert **Berend**
76832,459384,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/103440.txt,517,True,"linke O
/ O
Nein O
. O
"" O
Aller O
"" O
schliesst O
Männer O
und O
Frauen O
mit O
ein O
. O
Gen. O
pl. O
mask. O
/ O
fem. O
= O
aller O
Männer O
/ O
aller O
Frauen O
-> O
Aller O
. O
( O
Die O
Substantivierung O
nicht O
gern O
übernehmend O
) O
. O
Lies O
dir O
dies O
selbst O
einmal O
vor O
: O
"" O
... O
für O
Alle O
und O
Aller O
"" O
. O
Das O
klingt O
doch O
so O
richtig O
falsch O
. O
Hier O
fährst O
du O
auf O
einem O
total O
falschen O
Gleis O
. O
Eine O
"" O
bedingte O
Gleichheit O
"" O
- O
wie O
absurd O
wäre O
denn O
das O
! O
Das O
wurde O
, O
im O
zitierten O
Satz O
, O
allerdings O
auch O
nicht O
gesagt O
. O
Vielleicht O
liest O
du O
ihn O
einfach O
noch O
einmal O
gründlicher O
nach O
! O
-- O
Wiltraud B-FEMALE
Otterpohl B-FAMILY
","linke / Nein . "" Aller "" schliesst Männer und Frauen mit ein . Gen. pl. mask. / fem. = aller Männer / aller Frauen -> Aller . ( Die Substantivierung nicht gern übernehmend ) . Lies dir dies selbst einmal vor : "" ... für Alle und Aller "" . Das klingt doch so richtig falsch . Hier fährst du auf einem total falschen Gleis . Eine "" bedingte Gleichheit "" - wie absurd wäre denn das ! Das wurde , im zitierten Satz , allerdings auch nicht gesagt . Vielleicht liest du ihn einfach noch einmal gründlicher nach ! -- Wiltraud Otterpohl",FEMALE: Wiltraud; FAMILY: Otterpohl,FEMALE: Wiltraud **Quirine**; FAMILY: Otterpohl **Vleeschouwers**
76857,459502,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/108902.txt,95,True,"Es O
ergibt O
sich O
bloss O
keinerlei O
Aussage O
, O
dass O
hier O
der O
Brief O
durchsichtg O
sei O
. O
-- O
Yolanda B-FEMALE
Fitze B-FAMILY
","Es ergibt sich bloss keinerlei Aussage , dass hier der Brief durchsichtg sei . -- Yolanda Fitze",FEMALE: Yolanda; FAMILY: Fitze,FEMALE: Yolanda **Zenta**; FAMILY: Fitze **Otterbach**
77006,460089,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/104205.txt,274,True,"Ortrud B-FEMALE
Enderli B-FAMILY
beliebte O
zu O
schreiben O
: O
Gesch�tzteste O
, O
"" O
für O
gegen O
"" O
schreibt O
man O
heute O
aber O
nun O
einmal O
( O
selbstironisch O
, O
weil O
sonst O
schreibt O
man's O
genaugenommen O
eigentlich O
sowieso O
eh O
nicht O
) O
einfach O
mit O
ohne O
G�nsef��chen O
. O
Hansruedi B-MALE
-- O
Nach O
dera O
Zei'n O
kimmt O
nix O
mehr O
","Ortrud Enderli beliebte zu schreiben : Gesch�tzteste , "" für gegen "" schreibt man heute aber nun einmal ( selbstironisch , weil sonst schreibt man's genaugenommen eigentlich sowieso eh nicht ) einfach mit ohne G�nsef��chen . Hansruedi -- Nach dera Zei'n kimmt nix mehr",FEMALE: Ortrud; FAMILY: Enderli; MALE: Hansruedi,FEMALE: Ortrud **Änne**; FAMILY: Enderli **Aichholz**; MALE: Hansruedi **Karl**
77217,460976,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/109138.txt,64,True,"Jochen B-MALE
Lotterhoss B-FAMILY
schrieb O
: O
Liebe O
Fußballmannschaft O
, O
Philippe B-MALE
","Jochen Lotterhoss schrieb : Liebe Fußballmannschaft , Philippe",MALE: Jochen; FAMILY: Lotterhoss; MALE: Philippe,MALE: Jochen **Claus**; FAMILY: Lotterhoss **Schüttke**; MALE: Philippe **Dietmar**
77240,461084,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/109674.txt,130,True,"Valerio B-MALE
Crumfinger B-FAMILY
tat O
kund O
: O
Er O
möge O
sich O
über O
den O
Unterschied O
zwischen O
Küchenchef O
( O
Chef O
) O
und O
Häuptling O
( O
Chief O
) O
informieren O
. O
",Valerio Crumfinger tat kund : Er möge sich über den Unterschied zwischen Küchenchef ( Chef ) und Häuptling ( Chief ) informieren .,MALE: Valerio; FAMILY: Crumfinger,MALE: Valerio **Willy**; FAMILY: Crumfinger **Aichhölzer**
77278,461258,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/102086.txt,10,True,"Recte O
. O
D. B-MALE
",Recte . D.,MALE: D.,MALE: D. **P.**
77291,461335,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/103115.txt,458,True,"Ja O
gut O
. O
Mich O
wundert O
ja O
auch O
nur O
, O
dass O
ihr O
kein O
Ersatzwort O
dafür O
habt O
. O
Die O
Frage O
war O
doch O
nicht O
, O
ob O
diese O
Knollen O
nun O
"" O
Kartoffeln O
"" O
oder O
"" O
Erdäpfel O
"" O
oder O
wie O
sonst O
noch O
genannt O
werden O
, O
sondern O
: O
Ob O
es O
in O
Österreich O
tatsächlich O
keine O
unterschiedlichen O
Bezeichnungen O
gibt O
für O
- O
nur O
im O
Wasser O
gekochte O
! O
A O
) O
geschälte O
Kartoffeln O
B O
) O
ungeschälte O
Kartoffeln O
Es O
ist O
kaum O
zu O
glauben O
, O
aber O
es O
scheint O
tatsächlich O
so O
zu O
sein O
. O
-- O
Ursina B-FEMALE
Büschner B-FAMILY
","Ja gut . Mich wundert ja auch nur , dass ihr kein Ersatzwort dafür habt . Die Frage war doch nicht , ob diese Knollen nun "" Kartoffeln "" oder "" Erdäpfel "" oder wie sonst noch genannt werden , sondern : Ob es in Österreich tatsächlich keine unterschiedlichen Bezeichnungen gibt für - nur im Wasser gekochte ! A ) geschälte Kartoffeln B ) ungeschälte Kartoffeln Es ist kaum zu glauben , aber es scheint tatsächlich so zu sein . -- Ursina Büschner",FEMALE: Ursina; FAMILY: Büschner,FEMALE: Ursina **Xenia**; FAMILY: Büschner **Ulmschneider**
77469,462191,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/100538.txt,480,True,"Nein O
, O
das O
ist O
NICHT O
NUR O
damit O
gemeint O
. O
Bitte O
setz O
mal O
statt O
des O
Artikels O
ein O
Demonstrativpronomen O
: O
"" O
mit O
jener O
Zeit O
"" O
. O
Dann O
bezieht O
es O
sich O
nicht O
nur O
auf O
den O
Zeitabschnitt O
, O
"" O
in O
"" O
dem O
Ulle B-FAMILY
aufgewachsen O
und O
zum O
Schriftsteller O
geworden O
ist O
, O
sondern O
auch O
auf O
den O
Geist O
und O
Stil O
jener O
Zeit O
, O
"" O
mit O
"" O
der O
im O
Zwiespalt O
er O
aufgewachsen O
und O
geworden O
ist O
. O
Es O
erklärt O
dann O
auch O
den O
Rest O
des O
Satzes O
: O
"" O
und O
, O
schlecht O
beraten O
von O
ihr O
[ O
eben O
jener O
Zeit O
] O
, O
war O
er O
öffentlich O
gestrauchelt O
[ O
.. O
] O
"" O
. O
j O
/ O
\a O
-- O
","Nein , das ist NICHT NUR damit gemeint . Bitte setz mal statt des Artikels ein Demonstrativpronomen : "" mit jener Zeit "" . Dann bezieht es sich nicht nur auf den Zeitabschnitt , "" in "" dem Ulle aufgewachsen und zum Schriftsteller geworden ist , sondern auch auf den Geist und Stil jener Zeit , "" mit "" der im Zwiespalt er aufgewachsen und geworden ist . Es erklärt dann auch den Rest des Satzes : "" und , schlecht beraten von ihr [ eben jener Zeit ] , war er öffentlich gestrauchelt [ .. ] "" . j / \a --",FAMILY: Ulle,FAMILY: Ulle **Hofschroeer**
77494,462287,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/100446.txt,208,True,"* O
Juan B-MALE
Fiedel B-FAMILY
: O
Mach O
Sachen O
! O
( O
Ist O
dieser O
Ausruf O
eigentlich O
überregional O
bekannt O
und O
gebräuchlich O
? O
) O
-- O
A O
patriot O
must O
always O
be O
ready O
to O
defend O
his O
country O
against O
his O
government O
. O
Alessandro B-MALE
Krumpeter B-FAMILY
",* Juan Fiedel : Mach Sachen ! ( Ist dieser Ausruf eigentlich überregional bekannt und gebräuchlich ? ) -- A patriot must always be ready to defend his country against his government . Alessandro Krumpeter,MALE: Juan; FAMILY: Fiedel; MALE: Alessandro; FAMILY: Krumpeter,MALE: Juan **Remmer**; FAMILY: Fiedel **Bettendorf**; MALE: Alessandro **Lorenz**; FAMILY: Krumpeter **Stürcken**
77572,462623,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/101444.txt,214,True,"In O
der O
öffentlichen O
MEinung O
hängt O
Fasten O
erstaunlicherweise O
häufig O
mit O
Alkoholverzicht O
zusammen O
. O
Wenn O
in O
der O
Entstehungs- O
zeit O
des O
Fastens O
auf O
irgendwas O
sicher O
nicht O
verzichtet O
wurde O
, O
so O
war O
das O
Alkohol O
. O
oliver B-MALE
","In der öffentlichen MEinung hängt Fasten erstaunlicherweise häufig mit Alkoholverzicht zusammen . Wenn in der Entstehungs- zeit des Fastens auf irgendwas sicher nicht verzichtet wurde , so war das Alkohol . oliver",MALE: oliver,MALE: oliver **lars**
77731,463286,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/106685.txt,351,True,"Noch O
bin O
ich O
so O
jung O
, O
daß O
ich O
mit O
meinem O
Alter O
kokettiere O
, O
andererseits O
stehe O
ich O
wohl O
kurz O
davor O
, O
in O
der O
Bahn O
zum O
ersten O
Mal O
einen O
Sitzplatz O
angeboten O
zu O
bekommen O
. O
Dabei O
erinnere O
ich O
mich O
noch O
lebhaft O
, O
wie O
im O
öffentlichen O
Raum O
zum O
ersten O
Mal O
jemand O
Sie O
zu O
mir O
sagte O
. O
Genau O
solche O
Anekdoten O
sind O
natürlich O
eine O
klare O
Alterserscheinung O
. O
Gruß O
Willy B-MALE
","Noch bin ich so jung , daß ich mit meinem Alter kokettiere , andererseits stehe ich wohl kurz davor , in der Bahn zum ersten Mal einen Sitzplatz angeboten zu bekommen . Dabei erinnere ich mich noch lebhaft , wie im öffentlichen Raum zum ersten Mal jemand Sie zu mir sagte . Genau solche Anekdoten sind natürlich eine klare Alterserscheinung . Gruß Willy",MALE: Willy,MALE: Willy **Urban**
77774,463483,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/108531.txt,137,True,"Dr. O
André B-MALE
J. B-MALE
Janesch B-FAMILY
tat O
kund O
: O
"" O
Entbinden O
"" O
klingt O
auch O
ein O
bißchen O
nach O
"" O
Rauslassen O
aus O
der O
Zwangsjacke O
"" O
, O
also O
sehr O
, O
sehr O
unangenehm O
. O
","Dr. André J. Janesch tat kund : "" Entbinden "" klingt auch ein bißchen nach "" Rauslassen aus der Zwangsjacke "" , also sehr , sehr unangenehm .",MALE: André; MALE: J.; FAMILY: Janesch,MALE: André **Günther**; MALE: J. **I.**; FAMILY: Janesch **Nieschmidt**
77835,463719,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/106649.txt,507,True,"Bei O
literarischen O
Texten O
ließ O
sich O
sehr O
selten O
ein O
etwas O
höheres O
Honorar O
herausschlagen O
mit O
dem O
Argument O
, O
dass O
Ungarisch O
besonders O
schwer O
sei O
;-) O
, O
bei O
Fachtexten O
ist O
Ungarisch O
je O
nach O
Zählung O
besonders O
schlecht O
bezahlt O
, O
vor O
allem O
, O
wenn O
- O
wie O
im O
englischen O
Bereich O
üblich O
- O
nach O
Anzahl O
der O
Wörter O
im O
Ausgangs- O
text O
gezahlt O
wird O
. O
üblicherweise O
akzeptieren O
Agenturen O
nur O
einen O
Preis O
für O
alle O
Sprachen O
, O
und O
da O
würde O
ich O
meistens O
so O
schlecht O
fahren O
, O
dass O
ich O
die O
Aufträge O
dann O
doch O
nicht O
nehme O
. O
leander B-MALE
","Bei literarischen Texten ließ sich sehr selten ein etwas höheres Honorar herausschlagen mit dem Argument , dass Ungarisch besonders schwer sei ;-) , bei Fachtexten ist Ungarisch je nach Zählung besonders schlecht bezahlt , vor allem , wenn - wie im englischen Bereich üblich - nach Anzahl der Wörter im Ausgangs- text gezahlt wird . üblicherweise akzeptieren Agenturen nur einen Preis für alle Sprachen , und da würde ich meistens so schlecht fahren , dass ich die Aufträge dann doch nicht nehme . leander",MALE: leander,MALE: leander **ernst**
77927,464164,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/108221.txt,107,True,"Ist O
das O
heutige O
Schriftgriechisch O
nicht O
mehr O
oder O
weniger O
eine O
Kunstsprache O
, O
entstanden O
im O
20. B-DATE
Jhdt. O
? O
THEDA B-FEMALE
","Ist das heutige Schriftgriechisch nicht mehr oder weniger eine Kunstsprache , entstanden im 20. Jhdt. ? THEDA",DATE: 20.; FEMALE: THEDA,DATE: 20. **16. 08. 20**; FEMALE: THEDA **ERNESTINE**
77974,464371,GERMAN,CodEAlltag_pXL_GERMAN/1-/10-/10953.txt,297,True,"Das O
Wort O
hat O
eine O
lange O
Tradition O
von O
Ihno B-MALE
Lokämper B-FAMILY
über O
Kemptner B-FAMILY
und O
Rub B-FAMILY
bis O
in O
die O
Gegenwart O
. O
Seit O
Veenkamp B-FAMILY
kommt O
noch O
der O
fast O
synonyme O
Begriff O
der O
Autonomie O
hinzu O
. O
Entsprechend O
breit O
ist O
das O
Spektrum O
seiner O
Bedeutungen O
. O
Da O
darf O
sich O
denn O
jeder O
etwas O
für O
ihn O
Passendes O
heraussuchen O
. O
j O
/ O
\a O
-- O
",Das Wort hat eine lange Tradition von Ihno Lokämper über Kemptner und Rub bis in die Gegenwart . Seit Veenkamp kommt noch der fast synonyme Begriff der Autonomie hinzu . Entsprechend breit ist das Spektrum seiner Bedeutungen . Da darf sich denn jeder etwas für ihn Passendes heraussuchen . j / \a --,MALE: Ihno; FAMILY: Lokämper; FAMILY: Kemptner; FAMILY: Rub; FAMILY: Veenkamp,MALE: Ihno **Christian**; FAMILY: Lokämper **Kierst**; FAMILY: Kemptner **Mainka**; FAMILY: Rub **Berenz**; FAMILY: Veenkamp **Frauböse**
